HSET,"""vlibid:31024""",id,31024,station,"""Romainville - Vaillant-Couturier""",status,OUI,capacity,38,nbbornettesLibre,36,nbtotalvelodispo,1,velomecadispo,0,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:45+01:00,commune,"""Montreuil"""
HSET,"""vlibid:17026""",id,17026,station,"""Jouffroy d'Abbans - Wagram""",status,OUI,capacity,40,nbbornettesLibre,22,nbtotalvelodispo,17,velomecadispo,5,veloelecdispo,12,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:50+01:00,commune,"""Paris"""
HSET,"""vlibid:10013""",id,10013,station,"""Alibert - Jemmapes""",status,OUI,capacity,60,nbbornettesLibre,25,nbtotalvelodispo,35,velomecadispo,30,veloelecdispo,5,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:42+01:00,commune,"""Paris"""
HSET,"""vlibid:8050""",id,8050,station,"""Boétie - Ponthieu""",status,OUI,capacity,33,nbbornettesLibre,27,nbtotalvelodispo,3,velomecadispo,1,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:15+01:00,commune,"""Paris"""
HSET,"""vlibid:17044""",id,17044,station,"""Porte de Saint-Ouen - Bessières""",status,OUI,capacity,42,nbbornettesLibre,37,nbtotalvelodispo,1,velomecadispo,1,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:05+01:00,commune,"""Paris"""
HSET,"""vlibid:13101""",id,13101,station,"""Croulebarde - Corvisart""",status,OUI,capacity,34,nbbornettesLibre,25,nbtotalvelodispo,9,velomecadispo,6,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:38+01:00,commune,"""Paris"""
HSET,"""vlibid:17025""",id,17025,station,"""Chazelles - Courcelles""",status,OUI,capacity,35,nbbornettesLibre,31,nbtotalvelodispo,2,velomecadispo,0,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:16+01:00,commune,"""Paris"""
HSET,"""vlibid:14108""",id,14108,station,"""Le Brix et Mesmin - Jourdan""",status,OUI,capacity,21,nbbornettesLibre,19,nbtotalvelodispo,2,velomecadispo,2,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:38:30+01:00,commune,"""Paris"""
HSET,"""vlibid:21326""",id,21326,station,"""Moulin de Pierre - Abbé Grégoire""",status,OUI,capacity,20,nbbornettesLibre,15,nbtotalvelodispo,4,velomecadispo,0,veloelecdispo,4,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:15+01:00,commune,"""Issy-les-Moulineaux"""
HSET,"""vlibid:15026""",id,15026,station,"""Bir Hakeim""",status,OUI,capacity,33,nbbornettesLibre,11,nbtotalvelodispo,21,velomecadispo,11,veloelecdispo,10,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:25+01:00,commune,"""Paris"""
HSET,"""vlibid:20143""",id,20143,station,"""Ramponeau - Belleville""",status,OUI,capacity,44,nbbornettesLibre,30,nbtotalvelodispo,13,velomecadispo,5,veloelecdispo,8,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:36:51+01:00,commune,"""Paris"""
HSET,"""vlibid:19033""",id,19033,station,"""Cambrai - Benjamin Constant""",status,OUI,capacity,43,nbbornettesLibre,39,nbtotalvelodispo,3,velomecadispo,2,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:35:57+01:00,commune,"""Paris"""
HSET,"""vlibid:43002""",id,43002,station,"""Lagny - Victor Basch""",status,OUI,capacity,26,nbbornettesLibre,14,nbtotalvelodispo,10,velomecadispo,9,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:46+01:00,commune,"""Vincennes"""
HSET,"""vlibid:16138""",id,16138,station,"""Saint-Cloud - Hippodrome""",status,OUI,capacity,30,nbbornettesLibre,29,nbtotalvelodispo,1,velomecadispo,1,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:24+01:00,commune,"""Paris"""
HSET,"""vlibid:21216""",id,21216,station,"""Louis Lejeune - Barbès""",status,OUI,capacity,25,nbbornettesLibre,21,nbtotalvelodispo,4,velomecadispo,3,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:40:29+01:00,commune,"""Montrouge"""
HSET,"""vlibid:22207""",id,22207,station,"""Rond-point du Dr Albert Schweitzer""",status,OUI,capacity,22,nbbornettesLibre,17,nbtotalvelodispo,5,velomecadispo,1,veloelecdispo,4,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:06+01:00,commune,"""Bagneux"""
HSET,"""vlibid:15068""",id,15068,station,"""Général Martial Valin - Pont du Garigliano""",status,OUI,capacity,16,nbbornettesLibre,11,nbtotalvelodispo,5,velomecadispo,4,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:20+01:00,commune,"""Paris"""
HSET,"""vlibid:7004""",id,7004,station,"""Raspail - Varenne""",status,OUI,capacity,18,nbbornettesLibre,11,nbtotalvelodispo,5,velomecadispo,3,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:24+01:00,commune,"""Paris"""
HSET,"""vlibid:92002""",id,92002,station,"""Théâtre des Amandiers - Palais des sports""",status,OUI,capacity,23,nbbornettesLibre,9,nbtotalvelodispo,12,velomecadispo,5,veloelecdispo,7,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:40+01:00,commune,"""Nanterre"""
HSET,"""vlibid:6029""",id,6029,station,"""Vaugirard - Monsieur le Prince""",status,OUI,capacity,26,nbbornettesLibre,22,nbtotalvelodispo,3,velomecadispo,2,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:29+01:00,commune,"""Paris"""
HSET,"""vlibid:13030""",id,13030,station,"""Italie - Tolbiac""",status,OUI,capacity,21,nbbornettesLibre,12,nbtotalvelodispo,8,velomecadispo,2,veloelecdispo,6,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:05+01:00,commune,"""Paris"""
HSET,"""vlibid:31028""",id,31028,station,"""Raspail Barbès""",status,OUI,capacity,28,nbbornettesLibre,15,nbtotalvelodispo,13,velomecadispo,10,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:59+01:00,commune,"""Montreuil"""
HSET,"""vlibid:19027""",id,19027,station,"""Serrurier""",status,OUI,capacity,18,nbbornettesLibre,16,nbtotalvelodispo,2,velomecadispo,1,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:29:19+01:00,commune,"""Paris"""
HSET,"""vlibid:17048""",id,17048,station,"""De Toqueville - Terrasse""",status,OUI,capacity,30,nbbornettesLibre,28,nbtotalvelodispo,2,velomecadispo,2,veloelecdispo,0,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:39:07+01:00,commune,"""Paris"""
HSET,"""vlibid:44017""",id,44017,station,"""Jules Guesde - Pont du Port à l'Anglais""",status,OUI,capacity,30,nbbornettesLibre,9,nbtotalvelodispo,21,velomecadispo,15,veloelecdispo,6,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:44+01:00,commune,"""Vitry-sur-Seine"""
HSET,"""vlibid:47007""",id,47007,station,"""Liberté - Vert-de-Maisons""",status,OUI,capacity,20,nbbornettesLibre,20,nbtotalvelodispo,0,velomecadispo,0,veloelecdispo,0,bornedispo,NON,retourvelip,NON,actualisation,2023-09-16T05:55:03+02:00,commune,"""Maisons-Alfort"""
HSET,"""vlibid:9008""",id,9008,station,"""Tour d'Auvergne - Rodier""",status,OUI,capacity,17,nbbornettesLibre,13,nbtotalvelodispo,3,velomecadispo,1,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:36:42+01:00,commune,"""Paris"""
HSET,"""vlibid:16118""",id,16118,station,"""Michel-Ange - Parent de Rosan""",status,OUI,capacity,26,nbbornettesLibre,22,nbtotalvelodispo,2,velomecadispo,1,veloelecdispo,1,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:43:45+01:00,commune,"""Paris"""
HSET,"""vlibid:9014""",id,9014,station,"""Faubourg Montmartre - La Fayette""",status,OUI,capacity,35,nbbornettesLibre,23,nbtotalvelodispo,10,velomecadispo,6,veloelecdispo,4,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:42:27+01:00,commune,"""Paris"""
HSET,"""vlibid:2017""",id,2017,station,"""Caire - Dussoubs""",status,OUI,capacity,40,nbbornettesLibre,35,nbtotalvelodispo,5,velomecadispo,3,veloelecdispo,2,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:37:46+01:00,commune,"""Paris"""
HSET,"""vlibid:8053""",id,8053,station,"""Place Georges Guillaumin""",status,OUI,capacity,29,nbbornettesLibre,24,nbtotalvelodispo,4,velomecadispo,1,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:41:22+01:00,commune,"""Paris"""
HSET,"""vlibid:8103""",id,8103,station,"""Artois - Berri""",status,OUI,capacity,23,nbbornettesLibre,18,nbtotalvelodispo,4,velomecadispo,1,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:40:18+01:00,commune,"""Paris"""
HSET,"""vlibid:9001""",id,9001,station,"""Bellefond - Poissonnière""",status,OUI,capacity,17,nbbornettesLibre,11,nbtotalvelodispo,6,velomecadispo,3,veloelecdispo,3,bornedispo,OUI,retourvelip,OUI,actualisation,2023-11-05T20:40:01+01:00,commune,"""Paris"""
